1154,93,63,2015,6,
1155,61,22,2012,9,
1156,3,60,2016,9,
1157,89,51,2015,11,
1158,63,37,2024,11,
1159,99,92,2018,4,
1160,77,7,2019,8,
1161,46,41,2015,9,
1162,40,58,2013,8,
1163,60,37,2019,3,
1164,4,10,2011,6,
1165,93,25,2012,1,
1166,70,61,2011,5,
1167,15,31,2019,9,
1168,86,97,2011,3,
1169,43,50,2018,11,
1170,85,7,2023,7,
1171,29,76,2018,6,
1172,58,48,2018,9,
1173,1,18,2018,6,
1174,48,3,2015,7,
1175,65,2,2019,4,
1176,51,31,2024,1,
1177,25,38,2016,5,
1178,82,28,2024,1,
1179,92,56,2017,4,
1180,74,41,2020,6,
1181,41,75,2019,11,
1182,0,89,2022,7,
1183,60,22,2024,2,
1184,53,9,2012,3,
1185,37,53,2019,10,
1186,36,2,2023,5,
1187,63,35,2017,11,
1188,70,16,2021,10,
1189,73,23,2012,11,
1190,80,6,2024,10,
1191,23,69,2011,5,
1192,30,71,2015,3,
1193,97,62,2014,4,
1194,56,86,2012,6,
1195,98,10,2021,6,
1196,6,14,2016,10,
1197,33,18,2022,2,
1198,79,62,2023,9,
1199,68,78,2023,9,
1200,57,69,2015,3,
1201,51,90,2014,6,
1202,0,4,2021,10,
1203,94,41,2016,2,
1204,85,16,2023,7,
1205,78,35,2014,4,
1206,38,4,2022,4,
1207,71,26,2012,8,
1208,39,61,2013,5,
1209,78,97,2018,7,
1210,74,8,2014,2,
1211,43,3,2020,4,
1212,32,13,2016,3,
1213,40,27,2017,4,
1214,56,38,2014,1,
1215,85,13,2011,3,
1216,78,36,2022,7,
1217,91,17,2013,2,
1218,91,68,2012,3,
1219,5,87,2017,10,
1220,97,52,2012,3,
1221,18,5,2019,7,
1222,12,20,2013,5,
1223,21,76,2019,10,
1224,21,27,2020,9,
1225,19,43,2011,5,
1226,60,87,2023,9,
1227,55,20,2011,4,
1228,29,3,2023,11,
1229,58,89,2023,3,
1230,20,86,2012,6,
1231,64,53,2023,1,
1232,56,81,2021,8,
1233,79,98,2017,2,
1234,69,51,2022,11,
1235,90,8,2012,2,
1236,23,94,2013,7,
1237,35,41,2023,9,
1238,40,30,2013,3,
1239,95,31,2011,5,
1240,99,12,2024,4,
1241,27,46,2014,8,
1242,70,37,2019,2,
1243,90,40,2012,2,
1244,89,59,2019,11,
1245,40,62,2021,1,
1246,75,48,2011,2,
1247,46,7,2024,1,
1248,4,24,2016,1,
1249,59,69,2011,6,
1250,86,60,2013,5,
1251,52,40,2014,2,
1252,7,50,2011,1,
1253,6,75,2024,11,
1254,57,47,2022,4,
1255,59,13,2015,9,
1256,23,74,2019,10,
1257,92,68,2011,2,
1258,54,66,2015,5,
1259,59,63,2016,1,
1260,81,3,2017,2,
1261,63,1,2018,2,
1262,85,44,2020,3,
1263,98,57,2014,2,
1264,43,53,2021,4,
1265,30,29,2019,5,
1266,47,32,2020,1,
1267,51,43,2022,8,
1268,86,47,2019,2,
1269,65,69,2012,8,
1270,42,52,2020,9,
1271,62,41,2021,5,
1272,52,28,2016,6,
1273,8,83,2018,2,
1274,49,85,2021,10,
1275,35,55,2011,10,
1276,43,81,2015,2,
1277,53,95,2021,2,
1278,7,7,2022,1,
1279,76,91,2015,5,
1280,58,55,2019,8,
1281,34,92,2014,1,
1282,29,86,2012,11,
1283,78,78,2014,5,
1284,40,21,2024,7,
1285,52,81,2020,8,
1286,45,61,2022,2,
1287,94,34,2024,2,
1288,26,36,2022,1,
1289,88,77,2019,7,
1290,67,78,2012,2,
1291,20,56,2019,8,
1292,45,40,2017,7,
1293,18,26,2015,5,
1294,10,52,2015,4,
1295,9,43,2020,9,
1296,53,88,2024,8,
1297,97,45,2016,1,
1298,68,40,2016,6,
1299,69,94,2014,11,
1300,48,16,2015,2,
1301,66,10,2015,4,
1302,66,39,2015,9,
1303,34,89,2015,1,
1304,90,72,2012,6,
1305,7,7,2023,10,
1306,35,73,2022,11,
1307,17,44,2018,9,
1308,57,25,2021,7,
1309,49,12,2018,3,
1310,11,37,2019,9,
1311,59,48,2022,6,
1312,91,45,2019,6,
1313,90,6,2013,2,
1314,55,32,2019,6,
1315,98,21,2013,8,
1316,68,88,2016,11,
1317,53,19,2015,1,
1318,13,74,2018,6,
1319,27,90,2020,7,
1320,88,26,2017,2,
1321,68,15,2012,2,
1322,3,17,2016,7,
1323,11,87,2015,10,
1324,72,89,2022,10,
1325,2,2,2020,1,
1326,52,32,2015,1,
1327,39,16,2017,10,
1328,0,15,2016,3,
1329,60,68,2012,6,
1330,99,55,2014,9,
1331,71,43,2017,6,
1332,94,88,2017,6,
1333,87,43,2024,3,
1334,10,0,2020,1,
1335,82,11,2015,7,
1336,67,33,2018,5,
1337,82,50,2011,9,
1338,57,66,2023,11,
1339,54,96,2018,9,
1340,94,52,2014,7,
1341,32,7,2012,6,
1342,44,97,2022,5,
1343,64,90,2024,4,
1344,22,61,2023,2,
1345,11,25,2019,6,
1346,97,31,2017,11,
1347,55,25,2016,11,
1348,96,18,2017,7,
1349,80,93,2014,2,
1350,49,15,2020,3,
1351,97,17,2017,4,
1352,66,88,2015,3,
1353,49,95,2021,11,
1354,41,48,2021,7,
1355,52,46,2012,4,
1356,70,27,2011,10,
1357,25,68,2015,11,
1358,93,96,2019,4,
1359,62,81,2014,6,
1360,73,99,2014,9,
1361,97,9,2016,6,
1362,73,7,2018,4,
1363,86,12,2012,8,
1364,78,11,2017,4,
1365,4,19,2017,7,
1366,33,65,2014,2,
1367,88,76,2020,4,
1368,85,93,2015,6,
1369,18,94,2018,10,
1370,34,88,2018,7,
1371,96,16,2011,5,
1372,20,41,2013,10,
1373,97,26,2022,5,
1374,18,39,2015,1,
1375,16,13,2015,6,
1376,73,61,2011,3,
1377,47,93,2022,1,
1378,67,37,2011,6,
1379,24,6,2018,8,
1380,90,2,2021,7,
1381,98,36,2019,1,
1382,45,19,2015,4,
1383,80,28,2016,4,
1384,71,15,2019,6,
1385,30,43,2012,2,
1386,11,49,2022,6,
1387,96,2,2011,4,
1388,33,45,2011,3,
1389,67,39,2020,2,
1390,77,78,2013,7,
1391,69,1,2014,4,
1392,63,15,2014,7,
1393,93,49,2014,6,
1394,53,40,2024,9,
1395,93,90,2020,11,
1396,29,25,2023,2,
1397,52,25,2024,6,
1398,80,40,2015,6,
1399,72,92,2019,6,
1400,56,18,2021,7,
1401,51,40,2013,8,
1402,93,9,2011,9,
1403,85,26,2016,3,
1404,42,6,2017,4,
1405,88,85,2017,2,
1406,87,65,2023,1,
1407,68,77,2014,11,
1408,91,37,2011,5,
1409,72,94,2015,2,
1410,63,76,2018,10,
1411,52,12,2013,11,
1412,98,92,2019,11,
1413,59,1,2018,11,
1414,90,18,2024,4,
1415,61,81,2013,1,
1416,66,98,2012,6,
1417,56,15,2023,11,
1418,82,13,2019,3,
1419,98,75,2016,4,
1420,84,5,2023,5,
1421,38,61,2012,7,
1422,84,73,2021,10,
1423,70,91,2014,10,
1424,86,5,2022,8,
1425,38,61,2018,7,
1426,13,65,2014,1,
1427,77,11,2024,2,
1428,96,48,2012,8,
1429,89,23,2020,3,
1430,53,68,2023,1,
1431,10,58,2017,2,
1432,25,57,2023,5,
1433,24,94,2014,10,
1434,4,89,2024,9,
1435,73,77,2024,6,
1436,2,79,2011,11,
1437,12,76,2018,9,
1438,19,54,2022,4,
1439,24,86,2015,8,
1440,57,32,2022,9,
1441,80,58,2017,9,
1442,96,85,2022,8,
1443,89,59,2020,11,
1444,69,78,2012,1,
1445,32,27,2015,11,
1446,65,26,2024,4,
1447,20,47,2023,9,
1448,51,16,2018,3,
1449,97,82,2012,6,
1450,82,90,2022,10,
1451,4,13,2014,8,
1452,84,15,2011,6,
1453,1,80,2011,1,
1454,72,48,2017,7,
1455,20,64,2019,2,
1456,86,45,2017,7,
1457,89,19,2017,6,
1458,64,92,2015,2,
1459,91,67,2011,9,
1460,0,1,2024,8,
1461,64,8,2012,5,
1462,99,79,2016,6,
1463,14,48,2022,6,
1464,62,92,2020,2,
1465,55,64,2014,4,
1466,50,29,2020,10,
1467,49,36,2023,10,
1468,63,73,2013,4,
1469,30,58,2014,7,
1470,16,60,2020,4,
1471,28,81,2011,2,
1472,2,39,2012,11,
1473,94,52,2011,7,
1474,32,11,2014,2,
1475,26,67,2022,10,
1476,34,65,2017,10,
1477,53,85,2018,7,
1478,84,18,2012,6,
1479,11,12,2013,10,
1480,13,6,2017,4,
1481,96,94,2012,9,
1482,84,76,2012,10,
1483,54,33,2019,6,
1484,94,60,2016,7,
1485,62,83,2024,3,
1486,75,0,2019,11,
1487,52,51,2018,7,
1488,18,64,2014,1,
1489,5,30,2022,7,
1490,53,83,2019,2,
1491,79,97,2024,4,
1492,98,18,2020,10,
1493,25,26,2022,4,
1494,81,59,2015,9,
1495,22,67,2022,8,
1496,11,63,2014,10,
1497,26,73,2019,10,
1498,75,77,2014,4,
1499,81,48,2013,1,
1500,27,15,2022,7,
1501,14,85,2018,9,
1502,45,65,2020,6,
1503,9,73,2015,11,
1504,70,60,2020,9,
1505,6,58,2014,3,
1506,58,93,2012,10,
1507,0,39,2022,10,
1508,9,71,2022,2,
1509,70,29,2019,10,
1510,49,13,2012,7,
1511,97,43,2016,4,
1512,57,2,2023,4,
1513,37,60,2017,7,
1514,4,59,2011,5,
1515,26,32,2015,11,
1516,65,73,2016,2,
1517,0,2,2018,5,
1518,4,90,2022,10,
1519,5,7,2021,11,
1520,89,97,2015,8,
1521,50,24,2019,5,
1522,47,31,2018,4,
1523,25,57,2015,4,
1524,10,18,2022,8,
1525,26,16,2022,10,
1526,79,40,2017,11,
1527,76,70,2020,10,
1528,64,20,2024,4,
1529,37,90,2021,11,
1530,23,24,2013,1,
1531,74,79,2016,5,
1532,97,35,2015,2,
1533,53,85,2014,10,
1534,33,24,2014,8,
1535,29,41,2020,6,
1536,96,28,2016,5,
1537,54,52,2017,5,
1538,83,68,2017,8,
1539,2,7,2024,11,
1540,22,96,2014,5,
1541,88,52,2014,5,
1542,35,99,2014,11,
1543,66,80,2024,7,
1544,87,24,2013,10,
1545,83,8,2016,3,
1546,0,97,2012,1,
1547,39,29,2018,9,
1548,27,40,2017,5,
1549,55,56,2011,7,
1550,58,59,2020,2,
1551,46,72,2014,10,
1552,95,96,2012,3,
1553,3,80,2013,1,
1554,69,12,2023,2,
1555,72,26,2016,7,
1556,19,5,2011,9,
1557,2,57,2020,10,
1558,59,52,2013,1,
1559,84,8,2013,3,
1560,54,55,2022,6,
1561,95,71,2019,7,
1562,89,96,2015,8,
1563,46,25,2019,7,
1564,20,22,2020,4,
1565,32,20,2011,5,
1566,94,91,2020,3,
1567,27,65,2024,3,
1568,24,91,2015,10,
1569,7,48,2022,3,
1570,74,20,2011,3,
1571,23,49,2020,7,
1572,17,82,2013,3,
1573,48,30,2011,3,
1574,2,7,2014,4,
1575,15,16,2018,3,
1576,14,80,2014,3,
1577,39,45,2013,7,
1578,15,63,2014,10,
1579,78,11,2014,2,
1580,54,44,2020,6,
1581,2,82,2016,4,
1582,27,66,2020,1,
1583,90,82,2016,11,
1584,76,40,2014,7,
1585,86,18,2023,9,
1586,22,32,2015,5,
1587,37,56,2014,10,
1588,54,55,2022,5,
1589,57,23,2020,8,
1590,9,13,2013,11,
1591,74,39,2013,11,
1592,64,49,2017,3,
1593,38,50,2015,1,
1594,67,53,2022,2,
1595,79,55,2022,1,
1596,9,10,2016,11,
1597,98,99,2020,6,
1598,41,30,2020,2,
1599,56,86,2021,11,
1600,35,59,2013,8,
1601,82,46,2013,6,
1602,21,60,2014,5,
1603,93,56,2024,6,
1604,11,67,2023,4,
1605,32,64,2018,8,
1606,55,22,2020,8,
1607,3,44,2020,6,
1608,40,60,2023,4,
1609,42,98,2018,4,
1610,25,89,2023,2,
1611,73,47,2022,5,
1612,19,67,2019,1,
1613,99,78,2014,1,
1614,84,10,2023,5,
1615,80,82,2017,2,
1616,4,38,2015,7,
1617,34,12,2018,7,
1618,55,29,2018,8,
1619,76,10,2016,8,
1620,67,38,2018,9,
1621,42,96,2022,8,
1622,53,9,2023,11,
1623,88,94,2017,1,
1624,75,27,2018,10,
1625,41,44,2020,2,
1626,46,67,2022,11,
1627,35,23,2014,11,
1628,43,42,2018,6,
1629,40,19,2019,4,
1630,9,44,2017,2,
1631,66,51,2012,11,
1632,16,25,2023,10,
1633,39,34,2012,6,
1634,54,15,2015,8,
1635,85,6,2017,6,
1636,4,61,2023,7,
1637,41,15,2024,11,
1638,46,82,2011,4,
1639,64,74,2017,11,
1640,66,63,2024,5,
1641,96,82,2022,3,
1642,74,83,2018,2,
1643,56,35,2011,8,
1644,21,49,2014,5,
1645,46,27,2016,3,
1646,64,19,2019,6,
1647,84,92,2022,5,
1648,9,28,2024,11,
1649,88,79,2021,6,
1650,25,31,2013,11,
1651,7,45,2012,1,
1652,93,33,2015,7,
1653,26,17,2012,6,
1654,36,91,2021,1,
1655,71,26,2017,5,
1656,68,2,2023,3,
1657,5,42,2013,4,
1658,48,42,2020,10,
1659,88,19,2015,4,
1660,70,41,2023,8,
1661,59,57,2015,8,
1662,45,9,2024,7,
1663,57,43,2023,2,
1664,78,33,2022,8,
1665,54,37,2024,10,
1666,79,78,2012,6,
1667,66,33,2013,7,
1668,9,74,2014,9,
1669,21,81,2019,6,
1670,64,30,2013,8,
1671,11,45,2024,11,
1672,14,19,2023,4,
1673,39,13,2014,9,
1674,83,17,2022,8,
1675,4,23,2019,11,
1676,75,75,2023,10,
1677,42,7,2023,3,
1678,60,95,2020,11,
1679,62,62,2024,3,
1680,35,57,2013,6,
1681,61,65,2020,3,
1682,72,65,2014,11,
1683,64,5,2020,9,
1684,96,12,2019,9,
1685,22,51,2015,11,
1686,28,55,2014,6,
1687,72,16,2024,9,
1688,26,95,2022,8,
1689,59,30,2022,8,
1690,80,99,2019,2,
1691,57,7,2013,4,
1692,77,37,2022,1,
1693,27,77,2020,10,
1694,8,7,2012,5,
1695,1,89,2012,8,
1696,20,12,2016,10,
1697,21,50,2011,8,
1698,57,26,2016,2,
1699,92,10,2017,5,
1700,22,16,2019,7,
1701,84,50,2011,9,
1702,8,41,2011,3,
1703,79,70,2013,8,
1704,99,23,2021,6,
1705,55,42,2023,1,
1706,52,39,2023,6,
1707,71,78,2017,7,
1708,10,30,2024,4,
1709,34,99,2021,6,
1710,9,57,2017,3,
1711,40,61,2014,5,
1712,99,99,2018,11,
1713,94,4,2018,8,
1714,44,49,2022,3,
1715,87,60,2013,4,
1716,78,40,2023,10,
1717,36,81,2011,5,
1718,49,91,2020,8,
1719,2,40,2024,5,
1720,58,75,2020,1,
1721,0,79,2017,5,
1722,80,63,2017,6,
1723,41,25,2016,9,
1724,92,56,2013,9,
1725,26,95,2020,1,
1726,25,72,2018,6,
1727,44,10,2024,3,
1728,27,37,2015,9,
1729,99,55,2022,1,
1730,82,44,2011,3,
1731,44,80,2018,9,
1732,22,62,2021,9,
1733,78,50,2021,4,
1734,55,82,2023,6,
1735,47,61,2024,4,
1736,40,71,2019,8,
1737,46,76,2013,9,
1738,60,94,2016,1,
1739,8,41,2012,6,
1740,55,24,2014,10,
1741,62,16,2013,3,
1742,20,11,2023,9,
1743,82,40,2015,8,
1744,77,77,2018,3,
1745,82,71,2012,1,
1746,99,70,2015,1,
1747,72,75,2024,1,
1748,94,28,2013,9,
1749,75,2,2017,5,
1750,54,24,2024,10,
1751,13,92,2017,2,
1752,61,55,2015,9,
1753,64,4,2022,4,
1754,66,30,2015,9,
1755,38,56,2012,5,
1756,34,88,2018,6,
1757,73,70,2019,7,
1758,4,34,2013,11,
1759,22,82,2011,2,
1760,36,10,2014,5,
1761,12,44,2012,2,
1762,17,81,2014,9,
1763,37,27,2011,8,
1764,40,42,2023,11,
1765,19,30,2011,1,
1766,20,84,2013,10,
1767,15,58,2019,10,
1768,62,42,2019,6,
1769,89,98,2021,5,
1770,62,71,2018,9,
1771,7,69,2021,6,
1772,67,38,2019,11,
1773,31,70,2011,5,
1774,7,43,2016,7,
1775,7,2,2015,10,
1776,91,31,2023,8,
1777,69,38,2021,1,
1778,55,57,2022,6,
1779,54,68,2017,5,
1780,2,29,2024,8,
1781,71,30,2024,5,
1782,93,41,2023,2,
1783,1,25,2023,8,
1784,82,27,2020,2,
1785,8,94,2019,4,
1786,87,42,2012,2,
1787,1,12,2017,11,
1788,35,61,2011,5,
1789,95,31,2023,6,
1790,98,41,2016,11,
1791,91,54,2018,8,
1792,84,48,2011,9,
1793,10,0,2021,11,
1794,52,12,2015,8,
1795,4,61,2014,9,
1796,63,34,2015,2,
1797,17,5,2011,8,
1798,36,89,2021,5,
1799,95,22,2011,1,
1800,98,14,2016,1,
1801,85,1,2022,9,
1802,3,78,2021,8,
1803,53,33,2021,1,
1804,98,30,2022,8,
1805,83,48,2016,4,
1806,78,82,2021,10,
1807,69,8,2012,6,
1808,3,89,2018,11,
1809,24,68,2014,2,
1810,50,97,2021,7,
1811,56,31,2020,6,
1812,69,60,2014,4,
1813,38,42,2024,11,
1814,88,59,2019,8,
1815,23,52,2024,9,
1816,69,13,2014,4,
1817,95,82,2013,8,
1818,94,36,2015,1,
1819,39,26,2024,8,
1820,16,57,2024,3,
1821,26,66,2022,6,
1822,61,68,2012,8,
1823,85,52,2020,6,
1824,84,58,2016,2,
1825,78,44,2014,10,
1826,45,16,2016,10,
1827,47,6,2024,4,
1828,72,14,2016,10,
1829,56,22,2024,2,
1830,73,56,2024,4,
1831,84,21,2019,3,
1832,70,66,2013,1,
1833,47,6,2014,10,
1834,80,49,2024,10,
1835,67,37,2019,7,
1836,38,36,2012,5,
1837,51,37,2017,3,
1838,67,0,2015,5,
1839,94,62,2023,8,
1840,27,53,2015,10,
1841,37,40,2011,8,
1842,39,18,2020,8,
1843,94,81,2020,5,
1844,59,14,2011,3,
1845,55,8,2019,5,
1846,83,10,2024,9,
1847,8,83,2014,3,
1848,80,39,2021,11,
1849,71,15,2017,11,
1850,75,99,2021,7,
1851,14,6,2015,4,
1852,47,80,2024,9,
1853,5,17,2012,7,
1854,71,78,2021,3,
1855,27,95,2017,1,
1856,80,14,2020,9,
1857,48,24,2016,5,
1858,8,82,2021,6,
1859,42,20,2017,5,
1860,63,0,2018,1,
1861,61,50,2024,7,
1862,56,25,2012,6,
1863,16,79,2022,2,
1864,30,11,2021,11,
1865,42,27,2019,7,
1866,29,61,2022,5,
1867,53,69,2021,11,
1868,18,56,2018,1,
1869,28,46,2018,8,
1870,86,79,2024,3,
1871,43,27,2014,7,
1872,19,84,2015,5,
1873,46,10,2024,7,
1874,37,75,2020,4,
1875,52,69,2019,1,
1876,10,11,2024,5,
1877,88,93,2014,4,
1878,16,56,2011,6,
1879,56,84,2016,5,
1880,55,88,2016,9,
1881,87,47,2019,8,
1882,21,69,2024,8,
1883,57,31,2018,5,
1884,25,72,2017,2,
1885,98,65,2013,3,
1886,58,26,2015,8,
1887,22,19,2012,3,
1888,41,51,2020,9,
1889,52,50,2011,9,
1890,20,96,2022,11,
1891,62,45,2017,11,
1892,57,30,2017,8,
1893,57,17,2014,2,
1894,11,25,2012,3,
1895,42,81,2021,2,
1896,15,21,2015,4,
1897,58,50,2018,1,
1898,25,68,2011,4,
1899,14,52,2024,11,
1900,87,78,2017,3,
1901,56,28,2012,2,
1902,34,92,2011,5,
1903,94,86,2011,8,
1904,83,31,2022,11,
1905,90,86,2022,6,
1906,99,54,2021,4,
1907,79,29,2012,2,
1908,27,33,2024,11,
1909,97,46,2022,8,
1910,61,9,2024,10,
1911,76,19,2021,8,
1912,48,64,2011,7,
1913,42,91,2024,11,
1914,42,10,2021,1,
1915,43,87,2011,8,
1916,50,90,2013,8,
1917,16,65,2011,5,
1918,88,65,2013,9,
1919,49,12,2020,8,
1920,41,82,2015,8,
1921,5,49,2021,9,
1922,21,30,2024,10,
1923,8,24,2013,11,
1924,21,18,2022,5,
1925,82,37,2023,8,
1926,39,43,2019,4,
1927,11,90,2023,4,
1928,43,56,2018,8,
1929,11,13,2023,2,
1930,44,47,2018,4,
1931,63,7,2018,2,
1932,63,64,2021,1,
1933,25,82,2015,9,
1934,95,4,2022,7,
1935,6,77,2019,1,
1936,21,24,2014,11,
1937,33,46,2012,10,
1938,0,56,2016,3,
1939,29,12,2014,6,
1940,57,65,2017,1,
1941,84,33,2014,4,
1942,85,99,2022,8,
1943,39,43,2012,2,
1944,1,35,2023,2,
1945,76,70,2013,8,
1946,1,92,2011,8,
1947,7,82,2019,3,
1948,45,42,2023,8,
1949,52,85,2013,6,
1950,52,66,2023,2,
1951,67,61,2016,4,
1952,34,77,2018,7,
1953,38,64,2024,3,
1954,55,11,2024,8,
1955,11,33,2014,5,
1956,38,19,2011,8,
1957,97,50,2015,4,
1958,95,61,2017,3,
1959,98,74,2024,5,
1960,69,12,2024,10,
1961,89,46,2011,11,
1962,87,88,2014,9,
1963,87,51,2021,1,
1964,41,96,2020,8,
1965,16,98,2017,6,
1966,27,35,2022,4,
1967,97,8,2015,6,
1968,54,32,2019,3,
1969,95,93,2012,9,
1970,15,43,2015,4,
1971,62,73,2016,5,
1972,39,32,2022,8,
1973,82,20,2015,7,
1974,4,95,2021,7,
1975,56,68,2023,9,
1976,96,52,2024,7,
1977,26,11,2015,1,
1978,70,28,2022,8,
1979,15,56,2020,2,
1980,90,86,2014,8,
1981,15,98,2023,8,
1982,32,41,2019,4,
1983,95,17,2018,6,
1984,54,4,2012,8,
1985,94,65,2015,2,
1986,71,52,2023,6,
1987,36,42,2015,1,
1988,15,86,2014,8,
1989,24,84,2014,6,
1990,60,30,2016,6,
1991,50,62,2020,4,
1992,70,79,2022,7,
1993,58,81,2023,8,
1994,82,52,2016,3,
1995,51,89,2019,3,
1996,27,5,2020,6,
1997,65,6,2023,5,
1998,10,62,2017,6,
1999,8,11,2023,5,
2000,71,5,2023,10,
